Remote_host,Identd,REMOTE_USER,Date_time,Method,Path,Version,Status,Length,Label
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/js?query=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,HTTP/1.1,301,636,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,/index.html~,HTTP/1.1,404,502,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,GET,/login.php?query=query%22+AND+%221%22%3D%221%22+--+,HTTP/1.1,200,1795,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:46 +0000,GET,/dvwa/images/?query=DDquTRcSpaZJerhhxQXZpbAPjFhfwtPDoIwkrklHrtkPorSiwBprhTlXuxaXIoGEyHgFPUTrJPCNgkowNlfUKmmqTjsdnXkuJBvpXNLrhWiPsesuEtORwwwQDAOOCktQaDIhdMPjcByOSEBNZLqdCRpdltvMIhyJSbDiKNEyDnEOwyfEjiBDFegeeuknonIjvlUfAFhcFqusoGnDYwrvfBwgkIHgImwJeiSuEjAxWJtRmsWOQlpptYFtsnKjoWRsjTYCOXNbNYDHnBppXwWejCSmVYLWRngyLLigdFGtcAcOgDUKVLwLSHDLCgAmQCCKbgDPWYqFQXhBTYXdUqtwVBTOXAbCdmrhFbkVeDfXJjAaSLbltDYYYQHZgFLUEptBZFrXTgUfVhVRMTSnVdxCmpZyfevMFMrcQywsBKkDrjcaSUbWCoptaVHYGRhkpnMhTUXaYcbZdxoqHIAgPOTieuVkVTKrFyIXhLSkjbZeIMmIoFaOeUrTJvVOipElJdWfhaFYsXTtgulaNWBkkTOwseLlZdopFxQqravcYqTZBJkIdAXQlTiKtKNUyiOBCUXPJkxpibXiHTaOVndoyruyiQGXPuHDakxLEqxErPTAehphmWtlGbdobLgkVnvyZojHoLZPRrLEfvPBdrWtsAvZVJrsUhSSVBiXtWZuFBjTcxcTxDOomilQXUcuniTcmTGReYFxcBAKaevofLXKMxOOqGPSOaSGffDCSbgKUBObVSGQXwFUtDOLhiUNgpXkaNyyWCEPPpqinvpcvygjKjaBPLdIICmRnEbvXwOCHqHlmkQXhVNPQMXZiqbpnmrNcyHWybQTOGHBCsTkvrXcJjoMAyJKgqLBLYDAhwDAQlVaGLtiCWuQrpVVCSshEebvVnXwyQMVoaFgIDwjyoFusuLENSefvjapBCIguqjeQLUToTfgOxGnbgZAahLFQjbaDdIkPZxmDDQhIhGpDJJcUUclydAHnreSDwtUbliEovZUESgDbaJtoKWFVRvvJqnLuAgPffdYSymLPaOvXQOpSaKarbRrFyVdCsdcOMEERWsKLLIlleWwvyBJyJCBrTZDyuOHIpTayMGYlUNdluOKIuVjYNZwlVLVYqGcVLdScxnGjBEfymkAsosekfTZVCgEmmymVTOhyHEaQQXisiioMqwmxFLfVefoODIAawVQufvlaZmAxJPfspeajcUtbnYKSpaCNIMqGmfJtvVCyMCwcmyhexMrpoSKSaOPALTMPudGTOJylBcHgDNbyQtRlPnlxGGePCFZUJaHolkXOkMfbGVktaxtDkIGATEhSpqYVZFPFiemNotIXBrnFGBkrHdyYUeiSEgYnWGFdbwxLtumDcDZcrNjcZQqwiVRbxCosJZImiyoXoHvOupIbDOIZpDaMjfqFQkcrikxRNXGMtpwMLcFqllCBcUuxkcdUAvPYnbYXrAYfWlFkYewAXZoiGpotHhNDwfspigtHqMPBRrcRcUQMFcZHYuQByNeUANhCNGILoxBiflZKTkumkibtpQdmwijJUuHMXlBwSGfomIjYjkQDtiCUNPmgSSijhPqYKmBNlRysVFPqwZkFJQXvSlUegUANJMljVVqBvkuiHIWdhqTSZZcHxeZRBfVDvEnIhyeRDPuMbtaAKEVqIctbNrWdCoOWAdYdCQxbpfhmfIFDsAJcDjwAoBxYZpKQiZGroGmaWHtACQhuAKVbcqMskkbcFusPDRXnBRKWTpGYIPRbseQQHVopDBDXgTWJvwvwroZXOUDNlRsTQZMUSgirFOqLjAlZvpEfNhONrTbNwikPUtqLPFqyrWYfiiStDjqvoJUHQdLEqEloLEFmQyBUCxhfAEsyeWoAOjiibvCdgPRcknpfudntdqMQAUIUSBOPQRVibobhUUiATTlbxBkryaaxeEaZNZcUlkUCceHuosBLKQugEmbKcHGxWWUSkBEKUelDciVTeeOxyrYwvHuCBavSbucVlMNjYTfpXgXkNDBOEBEwmuURjHVTlaTBEBfyUrTjrxvXepAOddWZLvZbpdePVRhLQwjLIWhXMqGXZTtdmEVLgJmrrGpcqaUCYgEfACaEuTyfxdPuFIY,HTTP/1.1,200,2341,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:26 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
178.35.29.219,-,-,13/Dec/2015:10:24:47 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:57 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/forum1_professionnel.asp?n=1771&amp;nn=100&amp;page=/../../../../../../../../../../../../../../../../../../../../boot.ini,HTTP/1.1,404,515,3.0
46.166.75.133,-,-,13/Dec/2015:13:11:14 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:47 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
46.146.101.241,-,-,13/Dec/2015:12:55:05 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:43 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/dvwa/?query=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,HTTP/1.1,200,1674,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/robots.txt?query=query%27%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,254,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:33 +0000,GET,/docs/DVWA_v1.3.pdf?query=query+OR+1%3D1+--+,HTTP/1.1,200,422251,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/setup.php?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,200,4347,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
news.ti.com,-,-,01/Jul/1995:00:17:23 -0400,GET,/icons/menu.xbm,HTTP/1.0,200,527,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa/css/login.css,HTTP/1.1,200,1093,0.0
ix-tam1-26.ix.netcom.com,-,-,01/Jul/1995:00:10:43 -0400,GET,/,HTTP/1.0,200,7074,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:19 +0000,GET,/about.php?query=%27%22%3Cscript%3Ealert%281%29%3B%3C%2Fscript%3E,HTTP/1.1,200,5112,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/setup.php,HTTP/1.1,200,4347,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/sysuser/docmgr/rename.stm?name=<script>alert(document.cookie)</script>,HTTP/1.1,404,516,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/docs?query=query%27%29+UNION+ALL+select+NULL+--+,HTTP/1.1,301,608,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/servlet/ContentServer?pagename=<script>alert('Vulnerable')</script>,HTTP/1.1,404,512,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:33 +0000,GET,/../../windows/dvr2.ini,HTTP/1.1,400,485,3.0
95.53.101.191,-,-,13/Dec/2015:06:58:55 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:50 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/docs?query=query%22+AND+%221%22%3D%221%22+--+,HTTP/1.1,301,602,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,POST,/setup.php?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,302,281,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:55 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:31 +0000,GET,/?username=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:52 +0000,GET,/about.php?=,HTTP/1.1,200,5112,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/?username=%3CBGSOUND+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/docs/?query=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,HTTP/1.1,200,1308,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/js?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,301,700,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:33 +0000,GET,/docs/DVWA_v1.3.pdf?query=query+AND+1%3D2+--+,HTTP/1.1,200,422251,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:37 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:32 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,POST,/login.php?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,302,281,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:53 +0000,GET,/docs/?=,HTTP/1.1,200,1308,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,POST,/login.php?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,302,281,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:38 +0000,GET,/?user_token=%3CIMG+SRC%3Djavascript%3Aalert%28String.fromCharCode%2888%2C83%2C83%29%29%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/sitemap.xml?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,404,447,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
5.166.200.19,-,-,13/Dec/2015:13:50:12 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,"/acart2_0/admin/error.asp?msg=<script>alert(\\\""test\\\"")</script>",HTTP/1.1,404,515,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/modules.php?op=modload&name=DMOZGateway&file=index&topic=<script>alert('Vulnerable')</script>,HTTP/1.1,404,502,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/favicon.ico?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,1651,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/?query=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,HTTP/1.1,302,281,2.0
109.106.143.62,-,-,13/Dec/2015:03:20:13 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/?password=%3COBJECT+classid%3Dclsid%3Aae24fdae-03c6-11d1-8b76-0080c744f389%3E%3Cparam+name%3Durl+value%3Djavascript%3Aalert%28%27XSS%27%29%3E%3C%2FOBJECT%3E,HTTP/1.1,302,300,1.0
kuts5p06.cc.ukans.edu,-,-,01/Jul/1995:00:16:44 -0400,GET,/ksc.html,HTTP/1.0,200,7074,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa/css/main.css?query=query+OR+1%3D1+--+,HTTP/1.1,200,4278,2.0
172.17.0.1,-,-,12/Feb/2019:08:22:03 +0000,GET,/?username=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E&user_token=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E&Login=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E&password=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E&,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/css/?query=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,HTTP/1.1,200,1703,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/images/spanner.png?query=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,HTTP/1.1,200,693,2.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/download.php?sortby=&dcategory=<script>alert('Vulnerable')</script>,HTTP/1.1,404,503,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/?username=OR+1%3D1,HTTP/1.1,302,300,2.0
77.244.21.14,-,-,13/Dec/2015:14:17:50 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:33 +0000,GET,/docs/DVWA_v1.3.pdf?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,200,422251,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:37 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/debug/showproc?proc===<script>alert('Vulnerable');</script>,HTTP/1.1,404,505,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:32 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:55 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/firewall/policy/dlg?q=-1&fzone=t<script>alert('Vulnerable')</script>>&tzone=dmz,HTTP/1.1,404,510,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:46 +0000,GET,/dvwa/images/RandomStorm.png?query=XqHZtYGASQtUjmMKtnQhksAHoZBnnypaLWUBTRVFMmfyhFNSLfiknZUdMNHSxaPgQQBEhnTBUrdjxEogZObOpanxfiTFkhptARRJBGZUSPMZVqJLXgLObqcqAkclsyraqcmAZuWhUDMOiJHddXenyHdCsfDyPSQeVMZYKexJPoRwDEXdxeJkhAqdCxsePCGiJlBOoKIOvSFttXIufPdqocBIrCUxkHfRYHEOtXPkFMkiOtPbihlFqPQowUDKCdULEMiWwhKhtDOJOxSksGLIPvmvHLJTJvAbfmViiJgFPWYlxGderiKXHGQMWwmggcSUpKHEMpgqYDdXlsHWGqfXWoSuyThiaYyPesbYwaxdABBsQSlXlfpsKQlCFQAmDQpfaNvZbHwsFywYuhcxkrfwQPegbTiMMkCfAdtCXQsDhEQFZwpVATUmUsKTLdrVMrMhUKgTObPAGpqwBMpcNuMqgYQnpZBTUnDlrlmHUlxDOAihDDsRipFHyUUrhqfQuooJaICFphsQtVtKOuQZYBuTQXtIULpFElRZHxZZahxFoudjMOoGYOUfAHAfJysNSVghKkvUpquAPLEyfxtEaxsJKVSVuwjvpywqsDKoMxPWFMyJRouZPMrNXSAQQUrmpefKxZjpcjBaNcbBOKOOSStdnACfGtyZIADQONhXStftOZoNwQiKviNiRZQkFDJpThRyuvnbRHwsLvySStTwmqVSkallSMygEYMXAhiDXucICtBwJuPDrWcQVphdLYMnbGVIVLyYyjchkKpRekbDPLMBgwwmprEgMQVlBVGPfCZtsadGkuGCqWeGYQpqipUDOpdJOglasVqmMBFwkJgnHkdmIjuFbGfaPhQVviNmLWwyDJEqRmTFwxYLwlopXnRWkZCngtbWbUheIoMSMVDJMYrMUooqAWSsEIynJDtJaUeCtOeSxvgLwcwkBUsqHUCBRegWdamvNSlBmOiOiDYqrQQeTEZkZgQckuPunUFfhEGboqHXwNdJqdartEfootllYObAJdyifWHgwZeSmrLOdcNlifoZsBEjDkGrEDSyPFSHWTXGeYnsNHjHFBpuOAOneAZTasxhHKPZZwnUwwtxvJOwgxIsKoxQOMkNGLbaBUUrbvYNKjFPwlcpXVpONvIJvmRIpfYGefBQpxatiTlNRwcXApTiFIsgKXeBiFuiBEpIyKFZTMrZGpHRbEIPcqaSbtJeGxYLNpKaxLmMmisoYWwQNdNtYZSViqQOoDbsWdHGlAsrnpXHoWoDpnVEUZspKFnHRQDVXLxrOqEnplDvsEeTprJQQotZJldxTEtlPtioTvfyVaOiORpqPKiWumDsylwKGckRQiRvHLKZbSVTufqSJpZrGtjQAnWfNBcQpbZgGQpuJCVhtEgjyPQpuFNQejvQHRQsDxCJquXkxLRsfgtUSUqMpgXnavkaWDWVkXhxnVqgrwaESZwgZbWWEfXFqqDcLWEepuCCXwkqnZjPtIAovfaVRiwROupkopIdHKJSLlrLYxWDDalfxxktMjxIDNaYgpnOIXVwwDcYIWYBbAAZgIMnkJMgfKmrCBbytELWUIABQtZYLRUGnWAQtQlSMFFSQqGsWbZrpvlySZDtSPPwSACSbLjILseTcTDrTXFIZBCsXgWvdTaeFeRDHvvJasrVbKgyvEsbkOokeStwrsLnAsuSnvTCSswVhFkrLHpPwLjpBFOZaPTVkiLvDaAwCLFeBAJFravvuUFhxiNxPCjoabcaCcuhjddLCnxOaJHvMEuVPQZfqRRZFtjxseYbVpUDvsJxcEWZqYwPjFwJUDOZHFNLWySOONxtcGrkTjbqoxiKISskJtyutAeEwjRKTMoNMIMLIeoXwUaApOkqcthUZTIRitqJUrmigZOoVyZvvpeQWfoBYObFwaOEXgpYnRWBIBldYJiudMpiWZVVtQWKLyvbvpcNniUdlUBluMFCRdKxyIhgHgcJVHUAacTywIPyDpnSZAcHXEHwxaDiwLiVmQCndYcvxRbtanAdpqsjgGLvlwupsJtYNEOAQFCfPDUfWOYombeSxBmNeMYhjhsPVZPQJYwteCMtgoDekVdbZjoGGDGjtyFi,HTTP/1.1,200,4746,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/about.php,HTTP/1.1,200,5112,0.0
46.172.112.180,-,-,13/Dec/2015:10:33:37 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
62.122.96.106,-,-,13/Dec/2015:14:00:31 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/images/spanner.png?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,200,693,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa/css/login.css?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,200,1093,2.0
2.93.22.237,-,-,13/Dec/2015:14:23:52 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/about.php?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,200,5112,2.0
177.201.52.125,-,-,13/Dec/2015:13:49:29 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/phpinfo.php3?VARIABLE=<script>alert('Vulnerable')</script>,HTTP/1.1,404,503,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:34 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:53 +0000,GET,/docs/?query=%40,HTTP/1.1,200,1308,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:44 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/favicon.ico,HTTP/1.1,200,1651,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:44 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
85.173.94.97,-,-,13/Dec/2015:11:19:05 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:02 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:34 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:32 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/login_logo.png?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,200,9319,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,POST,/login.php?query=query%27+OR+%271%27%3D%271%27+--+,HTTP/1.1,302,281,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:50 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
www-c8.proxy.aol.com,-,-,01/Aug/1995:00:00:24 -0400,GET,/shuttle/countdown/,HTTP/1.0,200,4324,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query+UNION+ALL+select+NULL+--+,HTTP/1.1,200,5275,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:41 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/instructions.php?query=query%27+OR+%271%27%3D%271%27+--+,HTTP/1.1,200,14305,2.0
